GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "12000","Florida",5,SAPCE1,1,"...","Personal consumption expenditures ","Millions of current dollars",335569.9,358211.5,380822.1,412352.5,432799.7,448027.0,474147.6,513638.0,557249.0,601391.8,630844.7,640082.4,621753.2,644318.9,675005.8,700219.1,722610.0,762704.3,803038.6,836468.9,874165.4,926954.3,964269.4,954880.3,1104068.5
 "12000","Florida",5,SAPCE1,2,"..."," Goods ","Millions of current dollars",116981.3,124533.0,133462.7,143402.0,150154.3,152575.1,161065.5,176690.5,194237.3,207545.6,212170.2,206371.9,194159.7,202280.6,215586.7,224908.7,234935.8,247960.8,257452.6,264125.1,276580.8,292078.5,301214.4,318374.4,380884.4
 "12000","Florida",5,SAPCE1,3,"...","  Durable goods ","Millions of current dollars",45787.2,49984.0,53533.0,56944.0,59733.2,62429.2,65579.3,72337.6,80049.7,84077.1,83864.2,74927.7,67602.5,70328.8,74632.1,78947.7,84193.7,90082.7,96219.4,99800.1,104411.5,111103.5,113980.7,125037.1,159055.8
 "12000","Florida",5,SAPCE1,4,"...","   Motor vehicles and parts ","Millions of current dollars",18624.6,20407.4,21693.5,22866.1,23673.7,24720.0,24783.2,26364.3,28373.6,28309.1,27491.6,22274.4,19830.3,21622.9,23071.4,25270.0,27128.4,29013.2,31730.8,32214.3,33262.7,34916.1,34593.3,36224.5,48887.1
 "12000","Florida",5,SAPCE1,5,"...","   Furnishings and durable household equipment ","Millions of current dollars",10408.9,11497.8,12453.3,13370.5,14380.6,15260.3,16125.0,18094.7,20447.6,21568.2,20404.5,18237.6,16088.9,16275.2,17035.6,18007.5,19284.0,20965.4,22719.4,24074.4,25449.2,27884.1,29276.1,33686.9,39418.8
 "12000","Florida",5,SAPCE1,6,"...","   Recreational goods and vehicles ","Millions of current dollars",11503.7,12479.2,13360.4,14160.6,15131.7,15664.3,17172.7,19488.0,22104.7,23943.3,24746.8,23431.5,20979.9,21028.0,22151.3,22671.5,24218.9,25624.7,26429.3,28118.6,30022.7,31931.4,33821.6,39465.4,48708.7
 "12000","Florida",5,SAPCE1,7,"...","   Other durable goods ","Millions of current dollars",5250.0,5599.6,6025.7,6546.8,6547.2,6784.6,7498.5,8390.7,9123.7,10256.6,11221.4,10984.2,10703.3,11402.7,12373.8,12998.8,13562.5,14479.4,15339.9,15392.8,15676.9,16371.9,16289.6,15660.3,22041.2
 "12000","Florida",5,SAPCE1,8,"...","  Nondurable goods ","Millions of current dollars",71194.1,74549.0,79929.7,86458.0,90421.1,90146.0,95486.2,104353.0,114187.6,123468.5,128306.1,131444.2,126557.2,131951.8,140954.7,145961.0,150742.1,157878.1,161233.2,164324.9,172169.3,180975.0,187233.8,193337.3,221828.6
 "12000","Florida",5,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption ","Millions of current dollars",28922.3,30522.8,32023.5,34401.4,36088.5,35645.5,37429.2,40605.6,43694.5,46181.4,48056.0,49910.9,49979.4,50516.7,52589.7,54133.9,56132.8,58890.9,61698.9,63644.8,66212.9,69175.4,72444.9,78828.1,84644.5
 "12000","Florida",5,SAPCE1,10,"...","   Clothing and footwear ","Millions of current dollars",11105.5,11513.9,12056.8,12789.2,12845.9,12716.7,13327.8,14265.0,14926.7,16012.6,16460.7,16095.0,15591.6,16544.8,17571.8,18691.0,19328.5,20241.2,20836.8,21111.7,21247.8,21929.6,22170.1,19901.0,26263.7
 "12000","Florida",5,SAPCE1,11,"...","   Gasoline and other energy goods ","Millions of current dollars",7116.9,6713.0,7471.0,8934.0,8857.3,8282.8,9383.4,11249.6,13974.8,16386.3,17656.6,18939.8,13648.3,16168.8,19808.5,20878.5,20916.4,20437.9,15852.9,14162.5,16255.8,18063.2,17445.6,12681.4,19807.5
 "12000","Florida",5,SAPCE1,12,"...","   Other nondurable goods ","Millions of current dollars",24049.4,25799.3,28378.4,30333.4,32629.4,33501.0,35345.9,38232.7,41591.7,44888.1,46132.8,46498.4,47337.9,48721.5,50984.7,52257.6,54364.4,58308.2,62844.6,65405.9,68452.8,71806.8,75173.1,81926.8,91112.9
 "12000","Florida",5,SAPCE1,13,"..."," Services ","Millions of current dollars",218588.6,233678.5,247359.4,268950.5,282645.4,295451.9,313082.0,336947.5,363011.7,393846.2,418674.5,433710.6,427593.5,442038.4,459419.1,475310.4,487674.1,514743.4,545585.9,572343.8,597584.6,634875.8,663054.9,636505.9,723184.1
 "12000","Florida",5,SAPCE1,14,"...","  Household consumption expenditures (for services) ","Millions of current dollars",218270.4,232608.3,245583.4,266393.4,279724.5,292212.8,310141.1,333938.4,361086.5,390855.0,414715.5,429144.6,424231.4,439073.5,456474.2,471817.3,484407.0,511263.9,542673.1,568488.2,593895.7,630511.6,659951.8,630504.1,717632.1
 "12000","Florida",5,SAPCE1,15,"...","   Housing and utilities ","Millions of current dollars",70574.8,75076.4,79405.8,84595.7,90898.5,94998.8,99275.4,105198.4,114072.3,124474.8,133704.0,139875.6,138803.8,140607.0,143404.2,144821.2,148100.5,152808.5,159226.5,166463.1,173446.8,182614.2,192093.7,201024.1,210316.4
 "12000","Florida",5,SAPCE1,16,"...","   Health care ","Millions of current dollars",46368.6,48707.0,50752.4,54370.2,59694.3,65682.0,69832.8,75449.8,80444.8,85742.6,90909.7,94992.6,99509.5,103452.5,106262.6,111179.4,112195.1,118457.5,127249.2,133637.9,137321.4,144437.4,153737.0,146986.4,167182.6
 "12000","Florida",5,SAPCE1,17,"...","   Transportation services ","Millions of current dollars",12713.6,13429.6,13993.2,15339.6,14861.5,14297.0,15138.8,15930.0,16921.0,17934.6,18179.7,18198.8,17080.9,17725.6,19542.5,20483.8,21742.8,23631.0,25025.7,26389.2,27763.9,29612.5,31610.4,22910.5,30802.9
 "12000","Florida",5,SAPCE1,18,"...","   Recreation services ","Millions of current dollars",11790.5,12665.5,13511.2,14877.7,15262.5,15098.0,16194.7,17786.8,18724.9,20516.4,21746.5,22613.2,22167.6,22615.0,22809.2,24003.5,25024.2,26989.2,29470.9,31614.8,33484.9,35695.5,37309.9,31555.0,37290.4
 "12000","Florida",5,SAPCE1,19,"...","   Food services and accommodations ","Millions of current dollars",24136.3,25005.5,25699.8,27336.8,28316.9,29495.5,31754.6,35246.0,38967.5,41632.5,43286.4,43855.7,42497.7,44663.9,47864.4,51319.5,54435.5,58461.3,63194.7,66012.7,68261.4,72375.9,75446.3,60935.4,83408.0
 "12000","Florida",5,SAPCE1,20,"...","   Financial services and insurance ","Millions of current dollars",27491.1,30298.6,33246.1,37402.9,36235.8,36953.5,39592.3,43427.7,48330.4,52631.3,56492.5,58100.9,53722.8,58197.1,62920.1,65192.9,67748.3,71801.5,77164.0,80352.5,87039.4,94326.3,94101.9,97570.3,110144.7
 "12000","Florida",5,SAPCE1,21,"...","   Other services ","Millions of current dollars",25195.4,27425.8,28974.9,32470.6,34455.0,35688.0,38352.5,40899.7,43625.7,47922.8,50396.7,51507.9,50449.1,51812.4,53671.1,54817.1,55160.7,59114.8,61342.0,64018.1,66577.9,71449.8,75652.7,69522.4,78487.1
 "12000","Florida",5,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) ","Millions of current dollars",318.2,1070.1,1776.0,2557.1,2920.9,3239.1,2940.9,3009.1,1925.1,2991.2,3958.9,4565.9,3362.1,2964.9,2944.8,3493.1,3267.1,3479.5,2912.9,3855.6,3688.9,4364.2,3103.1,6001.9,5552.0
 "12000","Florida",5,SAPCE1,23,"...","   Gross output of nonprofit institutions ","Millions of current dollars",16261.0,17789.1,19651.0,21767.1,23600.0,25565.0,27374.0,29613.1,32311.1,35479.1,38568.0,40082.4,40230.3,41432.6,42495.8,44175.6,44954.1,47351.1,50352.1,53282.2,54340.6,57381.2,59707.6,60248.9,60533.9
 "12000","Florida",5,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions ","Millions of current dollars",15942.9,16718.9,17875.0,19210.0,20679.1,22325.9,24433.1,26604.0,30386.0,32487.9,34609.1,35516.5,36868.2,38467.7,39550.9,40682.5,41687.0,43871.6,47439.2,49426.7,50651.7,53017.0,56604.5,54247.0,54982.0
"Note: See the included footnote file."
"SAPCE1: Personal consumption expenditures (PCE) by major type of product 1/"
"Last updated: October 6, 2022-- new statistics for 2021; revised statistics for 2017-2020."
"U.S. Bureau of Economic Analysis"
