GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "55000","Wisconsin",3,SAPCE4,1,"...","Personal consumption expenditures ","Millions of current dollars",103067.5,109177.9,116623.1,125128.5,130713.5,136084.5,143768.7,152421.0,160653.1,169089.9,175602.1,180965.1,178960.1,184972.1,192083.7,195367.4,200057.4,206512.4,211770.9,218339.8,226584.6,237862.2,243920.4,239972.9,266288.8
 "55000","Wisconsin",3,SAPCE4,2,"..."," Household consumption expenditures ","Millions of current dollars",99740.8,105350.9,112585.1,120625.4,125862.5,130916.5,138139.7,146727.9,154882.1,162842.8,169342.2,173839.9,171478.3,177264.6,183763.9,186440.7,190656.9,197088.9,202206.3,208135.1,216015.0,226749.3,232661.3,227790.7,254391.4
 "55000","Wisconsin",3,SAPCE4,3,"...","  Food and beverages purchased for off-premises consumption ","Millions of current dollars",9715.4,9824.5,10251.5,10605.2,10862.2,10902.8,11086.5,11798.0,12381.9,13230.4,13864.1,14263.7,14325.0,14358.9,14885.9,15285.9,15373.7,15608.5,15735.9,15996.6,16553.5,16997.1,17290.0,18450.5,19384.4
 "55000","Wisconsin",3,SAPCE4,4,"...","   Food and nonalcoholic beverages purchased for off-premises consumption ","Millions of current dollars",8516.9,8581.4,8920.4,9142.4,9387.4,9382.0,9577.1,10213.1,10738.4,11443.2,12010.9,12437.4,12489.7,12468.9,12965.2,13305.1,13421.0,13625.7,13703.2,13907.2,14378.3,14720.6,14930.4,15848.4,16650.2
 "55000","Wisconsin",3,SAPCE4,5,"...","   Alcoholic beverages purchased for off-premises consumption ","Millions of current dollars",1181.3,1226.9,1315.8,1448.5,1461.4,1508.2,1492.8,1565.4,1620.2,1765.8,1831.2,1803.9,1812.4,1865.2,1895.3,1956.4,1931.9,1965.5,2014.9,2072.1,2152.3,2252.2,2334.6,2579.2,2709.9
 "55000","Wisconsin",3,SAPCE4,6,"...","   Food produced and consumed on farms ","Millions of current dollars",17.3,16.3,15.2,14.2,13.4,12.6,16.6,19.4,23.2,21.4,22.0,22.4,22.9,24.8,25.4,24.3,20.8,17.3,17.8,17.4,22.9,24.3,25.1,22.9,24.3
 "55000","Wisconsin",3,SAPCE4,7,"...","  Clothing, footwear, and related services ","Millions of current dollars",4293.2,4439.1,4682.4,4840.0,4789.7,4772.5,4902.8,4983.7,5030.6,5136.6,5066.6,5098.7,5015.8,5135.5,5226.8,5263.3,5474.0,5622.1,5656.5,5846.6,5919.5,6057.2,5946.8,5507.5,6937.1
 "55000","Wisconsin",3,SAPCE4,8,"...","   Clothing ","Millions of current dollars",3633.7,3753.9,3957.2,4093.5,4050.9,4037.8,4136.6,4194.6,4200.8,4253.3,4174.3,4181.8,4103.8,4189.1,4255.6,4272.0,4427.8,4541.1,4566.4,4700.7,4767.6,4869.5,4733.2,4392.1,5524.0
 "55000","Wisconsin",3,SAPCE4,9,"...","    Garments ","Millions of current dollars",3378.5,3491.8,3684.0,3806.0,3770.2,3761.0,3860.3,3921.9,3934.9,3989.2,3917.4,3931.6,3863.6,3948.5,4025.2,4045.6,4194.7,4300.2,4319.1,4452.1,4506.6,4605.2,4469.3,4144.7,5260.9
 "55000","Wisconsin",3,SAPCE4,10,"...","     Women's and girls' clothing ","Millions of current dollars",1828.0,1896.1,2029.3,2108.2,2126.0,2126.8,2191.0,2240.2,2259.4,2305.5,2280.6,2264.6,2224.9,2277.4,2317.6,2327.9,2408.8,2474.4,2471.2,2554.4,2587.3,2648.7,2564.2,2344.3,3000.0
