GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "44000","Rhode Island",1,SAGDP6N,1,"...","All industry total ","Thousands of dollars",2425329,2479417,2581172,2774596,2889253,3014957,3283153,3515896,3710300,3791137,3782674,3817360,3908987,3994772,4147866,4271753,4443266,4597371,4735109,4852395,4886136,5070318,5316561,5293739,5802625
 "44000","Rhode Island",1,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",2425327,2479415,2581171,2774596,2889251,3014956,3283151,3515883,3710294,3791129,3782670,3817355,3908983,3994767,4147861,4271749,4443261,4597366,4735104,4852391,4886132,5070313,5316556,5293734,5802619
 "44000","Rhode Island",1,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",3623,3492,4128,4171,3663,3487,3997,4506,5075,5688,6797,7549,6905,7211,8162,8317,8448,9430,9012,8705,8574,8702,8982,9517,10245
 "44000","Rhode Island",1,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",2330,2057,2600,2415,2292,2149,2574,2866,3327,3808,4905,5425,4988,5014,5813,6062,6288,7311,7022,6561,7044,6999,7338,7758,8410
 "44000","Rhode Island",1,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",1293,1435,1527,1756,1370,1338,1424,1639,1748,1880,1892,2124,1918,2197,2349,2255,2160,2119,1990,2144,1530,1704,1644,1758,1835
 "44000","Rhode Island",1,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",1844,2088,2269,2484,1882,2008,1728,1844,2305,2628,2971,2725,2451,2244,2413,3179,3569,4355,4092,4449,4142,4216,4190,4646,4935
 "44000","Rhode Island",1,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,7,7,8,9,9,47,31,19,13,10,343,506,487,212,50,0,0,0,0,0
 "44000","Rhode Island",1,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",1355,1562,1740,1919,1704,1814,1555,1703,2283,2605,2911,2677,2431,2231,2403,2836,3063,3869,3880,4399,4142,4216,4190,4646,4935
 "44000","Rhode Island",1,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",489,526,529,565,178,187,166,134,13,14,14,17,1,0,0,0,0,0,0,0,0,0,0,0,0
 "44000","Rhode Island",1,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",107904,101566,95462,116533,111379,103903,111754,114008,126331,147845,148771,155059,176331,167518,179160,177695,183314,185125,182123,190854,196712,197907,213989,224739,239052
 "44000","Rhode Island",1,SAGDP6N,11,"23","  Construction ","Thousands of dollars",11545,13348,15339,16005,14913,16541,18689,20298,21083,20935,21519,20996,22144,20494,20578,21268,21269,22068,21779,23562,23183,24299,25513,26560,29661
 "44000","Rhode Island",1,SAGDP6N,12,"31-33","  Manufacturing ","Thousands of dollars",132470,136494,144240,150931,161119,167710,172492,185852,187358,186033,202333,197951,209438,201775,215000,223743,247360,259389,265529,262126,272926,273269,272596,284822,305945
 "44000","Rhode Island",1,SAGDP6N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",80358,82207,86852,92708,99493,100892,99266,105183,104198,98638,105289,105267,112027,107305,108304,109922,125801,131594,129923,122901,123509,128119,131377,134838,147595
 "44000","Rhode Island",1,SAGDP6N,14,"321","    Wood product manufacturing ","Thousands of dollars",1110,1065,1111,1261,1083,1132,1201,1168,1099,1079,1280,1460,1843,1501,1567,1685,1739,1291,1256,1474,1430,1385,1482,1361,1304
 "44000","Rhode Island",1,SAGDP6N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",2853,2638,2897,2995,2295,2248,2184,1985,2079,2273,2309,2500,3022,3066,3276,3323,3275,3872,3601,3666,3571,3835,4055,4242,4667
 "44000","Rhode Island",1,SAGDP6N,16,"331","    Primary metal manufacturing ","Thousands of dollars",11994,12064,13150,12821,9955,9272,9009,9043,8366,8083,10197,11279,13012,13031,13589,13832,14530,13850,13950,14756,14209,13819,13968,15017,16029
 "44000","Rhode Island",1,SAGDP6N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",14663,15076,15411,16161,14138,14328,13601,14355,13939,13260,13558,13704,15263,14757,14572,14800,14906,16498,15824,15412,15499,14532,14890,14876,15652
 "44000","Rhode Island",1,SAGDP6N,18,"333","    Machinery manufacturing ","Thousands of dollars",6432,6984,7446,8113,7437,6781,6606,7075,6966,6714,6776,6728,7194,7055,7174,7531,7669,8062,8247,9878,9447,9210,9179,9473,10775
 "44000","Rhode Island",1,SAGDP6N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",12755,13873,15232,17524,21057,22315,23974,26895,26156,24928,25565,26320,28032,25852,24532,25516,27641,30004,28981,29670,29924,31915,35663,35872,38123
 "44000","Rhode Island",1,SAGDP6N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",4579,4606,5065,5458,7685,7628,7842,7808,7953,6637,7693,5953,6396,5721,6095,5800,6703,6647,6303,6078,6534,6654,6847,6937,5848
 "44000","Rhode Island",1,SAGDP6N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",1250,1154,1041,711,606,564,538,563,459,442,458,496,527,551,563,576,653,752,740,822,711,1523,1583,1671,2018
 "44000","Rhode Island",1,SAGDP6N,22,"3364-3369","    Other transportation equipment manufacturing ","Thousands of dollars",3622,4419,5191,6142,7473,8560,8663,9292,9682,8805,9993,10461,10891,10844,11088,12441,13259,16634,17614,17538,19448,22723,21483,23055,27998
 "44000","Rhode Island",1,SAGDP6N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",1587,1679,1967,2160,1923,2220,2236,2561,2724,2651,2732,2693,2804,2625,2630,2601,2671,2919,2925,3037,2816,2770,2830,3183,3475
 "44000","Rhode Island",1,SAGDP6N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",19514,18649,18342,19364,25842,25844,23413,24437,24777,23766,24728,23673,23043,22301,23217,21816,32754,31065,30483,20568,19919,19754,19396,19152,21706
 "44000","Rhode Island",1,SAGDP6N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",52111,54288,57388,58223,61626,66818,73226,80669,83160,87395,97044,92685,97411,94470,106696,113821,121559,127795,135607,139226,149417,145151,141219,149984,158349
 "44000","Rhode Island",1,SAGDP6N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",8406,8272,8808,8911,8782,8934,8607,9213,9566,9692,10402,9799,10548,10624,11055,10694,13705,14138,16112,18966,20345,21457,23455,25301,33515
 "44000","Rhode Island",1,SAGDP6N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",14241,14550,14348,14142,11232,10997,10999,10909,10676,10227,10159,10516,11198,10694,10487,10534,10336,10342,10546,10850,10749,10792,11292,12361,12663
 "44000","Rhode Island",1,SAGDP6N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",532,555,661,756,568,513,463,460,563,512,505,487,467,469,428,427,419,406,421,486,501,627,702,847,955
 "44000","Rhode Island",1,SAGDP6N,29,"322","    Paper manufacturing ","Thousands of dollars",5997,5534,5695,6019,5352,5390,5226,5336,5177,5333,5662,7056,6695,6744,6626,6967,6848,6809,7949,8086,7551,7456,7740,7274,8003
 "44000","Rhode Island",1,SAGDP6N,30,"323","    Printing and related support activities ","Thousands of dollars",3989,4185,4215,4233,3608,3539,3223,3404,3621,3499,3602,3688,3806,3560,3742,3918,3907,3994,4197,5458,4229,4442,4517,4937,5443
 "44000","Rhode Island",1,SAGDP6N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",343,370,360,365,1033,574,1243,1239,1224,1195,676,657,948,1188,1169,1613,1469,1903,2117,2833,2801,3331,3685,4197,4303
 "44000","Rhode Island",1,SAGDP6N,32,"325","    Chemical manufacturing ","Thousands of dollars",12161,13622,15865,16147,24324,30200,36685,42866,45214,49970,57905,52389,54345,52496,63922,70238,75395,81336,85203,82757,93498,88031,80530,84686,83052
 "44000","Rhode Island",1,SAGDP6N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",6444,7199,7437,7652,6727,6670,6780,7241,7120,6967,8135,8094,9404,8693,9267,9431,9482,8867,9060,9790,9744,9015,9298,10381,10415
 "44000","Rhode Island",1,SAGDP6N,34,"42","  Wholesale trade ","Thousands of dollars",455362,476962,484947,518456,522180,558217,612631,663086,688146,697184,685101,649404,630022,669190,711927,743348,770255,759573,786432,745878,759129,808301,903912,873612,1032020
 "44000","Rhode Island",1,SAGDP6N,35,"44-45","  Retail trade ","Thousands of dollars",284533,295603,320825,359916,383201,404815,428085,458347,483874,472222,471067,453238,436591,447918,463557,463306,481244,495541,503366,509090,520825,545911,564649,634686,713441
 "44000","Rhode Island",1,SAGDP6N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",35292,43671,48938,50144,50350,56995,61675,66770,69622,64625,61783,61539,63157,61400,64585,62990,68783,75415,76124,81926,80870,87508,90202,55099,71575
 "44000","Rhode Island",1,SAGDP6N,37,"481","   Air transportation ","Thousands of dollars",18333,25654,28899,30111,32206,38139,40548,43958,46184,40545,37919,35927,35465,33124,34767,32789,37633,44261,46423,51796,52564,57427,59564,22614,36050
