GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "40000","Oklahoma",6,SAGDP9N,1,"...","All industry total ","Millions of chained 2012 dollars",115088.5,117596.0,119685.4,124227.6,128891.2,131293.3,133417.2,138096.8,143471.1,152857.7,156219.5,162387.0,160091.6,160564.2,166327.2,174874.4,177698.9,189360.0,197071.9,193025.1,194017.2,197453.2,201161.5,192485.5,193230.0
 "40000","Oklahoma",6,SAGDP9N,2,"..."," Private industries ","Millions of chained 2012 dollars",93998.8,96329.1,97994.4,102033.1,106157.9,108004.3,110111.1,114605.0,119130.8,127804.3,130508.2,135896.8,133287.8,133272.4,139167.1,148394.9,151309.5,163137.4,170692.9,166528.5,167242.9,170529.3,174105.9,165169.9,165843.2
 "40000","Oklahoma",6,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",1942.7,1705.2,2142.0,2660.6,2281.4,2892.6,2710.3,3206.0,3596.4,2980.6,2322.0,2497.7,2105.4,2829.5,2784.3,3042.3,2950.4,3596.1,3897.7,3634.0,3799.8,3901.2,3624.2,3386.6,2865.2
 "40000","Oklahoma",6,SAGDP9N,4,"111-112","   Farms ","Millions of chained 2012 dollars",1837.1,1593.0,2027.9,2558.9,2145.4,2760.5,2544.7,3012.9,3416.6,2726.0,2096.5,2285.6,1853.5,2591.0,2572.1,2835.6,2761.6,3405.2,3687.1,3395.2,3561.3,3645.5,3368.1,3067.9,2557.6
 "40000","Oklahoma",6,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities ","Millions of chained 2012 dollars",116.1,117.7,128.1,132.5,148.2,156.8,179.7,210.0,204.7,245.9,212.6,201.6,226.4,234.4,211.9,206.7,188.9,194.3,213.4,225.9,229.4,242.2,235.8,265.1,249.9
 "40000","Oklahoma",6,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",10171.1,9646.0,9281.9,8814.6,12004.6,13171.3,12879.6,14328.4,15268.8,18287.8,20000.8,20503.5,24099.8,21870.0,23115.2,24857.8,27345.3,33911.5,42014.2,42607.6,42444.7,42258.5,46028.2,39404.2,29381.9
 "40000","Oklahoma",6,SAGDP9N,7,"211","   Oil and gas extraction ","Millions of chained 2012 dollars",10442.0,9686.1,8651.8,7029.5,8849.3,10860.3,10170.9,11315.0,11909.7,13611.8,14934.2,14971.3,20049.6,17541.8,17839.4,19940.8,22345.8,28519.2,40320.9,43668.1,40504.5,37606.1,43096.4,40693.0,28923.9
 "40000","Oklahoma",6,SAGDP9N,8,"212","   Mining (except oil and gas) ","Millions of chained 2012 dollars",333.4,478.2,574.9,604.8,637.8,616.6,652.7,598.8,544.6,526.2,531.2,515.2,543.1,485.9,497.3,391.1,487.7,447.9,442.1,477.5,504.6,570.9,616.0,614.0,611.6
 "40000","Oklahoma",6,SAGDP9N,9,"213","   Support activities for mining ","Millions of chained 2012 dollars",786.4,740.0,831.2,1272.3,2301.1,1868.8,2108.0,2412.6,2802.8,4283.7,4657.8,5290.4,3459.9,3783.0,4858.8,4525.9,4502.6,4887.7,3107.9,2046.8,3271.8,4744.2,3953.7,1923.2,1892.5
 "40000","Oklahoma",6,SAGDP9N,10,"22","  Utilities ","Millions of chained 2012 dollars",2805.0,2684.9,3081.8,3276.5,2911.8,2789.7,2848.7,2908.1,2786.3,2952.0,3160.7,3411.1,2974.7,3444.7,3745.1,4152.4,3939.9,3993.4,3678.4,3781.6,3550.5,3481.5,3794.0,3481.7,3397.9
 "40000","Oklahoma",6,SAGDP9N,11,"23","  Construction ","Millions of chained 2012 dollars",6080.3,5988.8,5881.9,6123.1,6475.0,6084.2,6038.6,5967.8,5917.4,5875.5,5670.1,5839.7,5857.1,6219.1,6355.2,6697.2,6739.0,6353.5,6165.5,5792.2,5544.2,5543.3,5599.5,5268.7,5415.8
 "40000","Oklahoma",6,SAGDP9N,12,"31-33","  Manufacturing ","Millions of chained 2012 dollars",14680.7,14168.0,14615.2,15422.5,14988.6,14071.4,15503.8,15681.3,16535.7,18913.9,18318.1,21523.9,17365.3,15748.4,16834.2,17816.1,17103.1,18002.1,17689.9,15853.6,17042.0,18783.7,19314.8,16911.8,17362.7
 "40000","Oklahoma",6,SAGDP9N,13,"321,327-339","   Durable goods manufacturing ","Millions of chained 2012 dollars",7333.1,7616.4,7544.6,7954.5,8047.1,7477.4,7689.6,8129.0,8782.0,9531.9,10040.1,10898.2,8314.1,8474.0,9589.8,9812.3,10106.0,10318.8,9442.9,8693.6,9384.4,10846.1,10667.0,9232.8,9526.1
 "40000","Oklahoma",6,SAGDP9N,14,"321","    Wood product manufacturing ","Millions of chained 2012 dollars",173.3,144.3,178.4,156.4,192.8,174.8,176.6,160.4,206.8,190.3,157.5,165.6,159.4,150.2,164.9,186.8,190.4,168.4,178.0,221.1,246.6,157.8,156.8,154.4,137.6
 "40000","Oklahoma",6,SAGDP9N,15,"327","    Nonmetallic mineral product manufacturing ","Millions of chained 2012 dollars",656.5,719.6,773.2,794.4,705.8,690.7,738.5,799.6,807.0,837.4,771.8,748.7,737.7,770.0,776.8,719.1,749.6,829.5,845.7,863.1,799.4,760.7,793.4,809.9,820.6
 "40000","Oklahoma",6,SAGDP9N,16,"331","    Primary metal manufacturing ","Millions of chained 2012 dollars",254.7,280.0,254.9,299.4,310.7,238.0,331.8,410.2,299.9,354.0,269.0,364.4,326.3,288.9,328.5,422.4,401.5,403.5,384.0,414.5,399.8,407.2,469.8,586.7,538.8
 "40000","Oklahoma",6,SAGDP9N,17,"332","    Fabricated metal product manufacturing ","Millions of chained 2012 dollars",2037.0,2206.4,2141.2,1915.0,2034.9,2015.9,1896.7,1957.7,1981.7,2395.0,2427.2,2502.9,1819.8,1896.1,2227.6,2450.0,2369.2,2460.0,2197.6,1884.4,2133.3,2371.0,2499.8,1941.3,1968.5
 "40000","Oklahoma",6,SAGDP9N,18,"333","    Machinery manufacturing ","Millions of chained 2012 dollars",2081.1,2143.6,1729.0,2088.9,2294.3,1784.7,1754.2,2248.5,2758.7,2806.9,3884.4,4183.9,2954.7,2649.5,3307.8,3447.0,4099.2,3779.2,2804.3,2348.2,2873.3,3036.1,2872.4,2092.9,2187.4
 "40000","Oklahoma",6,SAGDP9N,19,"334","    Computer and electronic product manufacturing ","Millions of chained 2012 dollars",203.7,216.6,294.7,318.7,366.3,137.1,201.8,192.3,281.0,340.8,381.6,601.3,517.7,852.7,858.1,865.6,749.9,719.3,725.6,644.4,737.4,845.7,875.0,747.0,767.1
 "40000","Oklahoma",6,SAGDP9N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of chained 2012 dollars",236.9,381.8,167.1,193.4,241.9,302.0,282.9,177.8,235.6,297.0,297.4,372.8,316.5,307.2,252.4,310.6,204.8,333.7,336.1,334.9,231.3,447.8,323.5,221.7,271.6
 "40000","Oklahoma",6,SAGDP9N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Millions of chained 2012 dollars",1081.6,1042.8,1126.0,1251.9,999.4,1387.4,1472.5,1362.5,1264.9,1271.9,846.7,767.1,286.2,569.3,658.5,625.7,581.6,654.5,569.9,590.3,634.0,704.8,732.6,644.6,849.5
 "40000","Oklahoma",6,SAGDP9N,22,"3364-3369","    Other transportation equipment manufacturing ","Millions of chained 2012 dollars",549.3,484.6,460.4,410.9,405.9,341.8,287.0,408.5,496.4,575.1,566.1,684.3,819.0,562.1,605.9,339.8,398.5,593.7,1073.1,1043.6,1044.4,1870.0,1661.2,1815.0,1743.6
 "40000","Oklahoma",6,SAGDP9N,23,"337","    Furniture and related product manufacturing ","Millions of chained 2012 dollars",164.3,155.8,145.1,132.0,112.3,156.7,155.7,145.2,148.7,159.0,164.8,167.3,74.3,62.6,81.6,84.2,94.5,96.9,119.8,120.2,93.5,92.8,111.9,114.1,123.4
 "40000","Oklahoma",6,SAGDP9N,24,"339","    Miscellaneous manufacturing ","Millions of chained 2012 dollars",256.2,238.8,240.1,258.7,288.4,309.5,330.6,321.5,340.7,366.2,436.4,422.6,356.2,356.6,329.9,361.1,257.0,280.9,237.7,263.7,210.6,246.7,275.6,266.2,298.5
 "40000","Oklahoma",6,SAGDP9N,25,"311-316,322-326","   Nondurable goods manufacturing ","Millions of chained 2012 dollars",7766.8,6491.2,7246.0,7657.5,6936.1,6631.2,8143.2,7713.5,7830.6,9634.5,8320.1,10879.0,9405.9,7332.6,7237.8,8003.8,6969.4,7683.1,8339.8,7193.4,7682.9,7873.6,8677.0,7742.9,7888.6
 "40000","Oklahoma",6,SAGDP9N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Millions of chained 2012 dollars",1426.0,1424.5,1555.2,1817.5,1731.6,1553.6,1993.8,1628.9,1808.2,1991.5,1859.2,2068.4,1753.0,1818.9,1680.4,1455.6,1555.2,1542.9,1679.6,1774.5,1823.9,1768.4,1853.3,2065.5,2162.2
 "40000","Oklahoma",6,SAGDP9N,27,"313-314","    Textile mills and textile product mills ","Millions of chained 2012 dollars",55.2,49.7,46.9,38.1,28.6,34.1,24.1,31.4,31.0,32.3,31.7,35.3,31.6,30.4,26.1,35.6,35.9,43.5,47.1,51.4,42.4,31.2,32.9,34.4,39.3
 "40000","Oklahoma",6,SAGDP9N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Millions of chained 2012 dollars",106.6,149.5,162.7,147.5,129.1,334.4,313.1,201.3,171.2,143.7,151.0,138.3,110.4,111.6,106.6,80.6,80.2,40.2,44.5,46.0,55.6,50.5,51.6,44.4,56.8
 "40000","Oklahoma",6,SAGDP9N,29,"322","    Paper manufacturing ","Millions of chained 2012 dollars",530.9,434.5,572.8,539.5,503.5,537.4,559.5,652.9,653.4,720.4,677.7,550.9,681.7,601.3,533.8,642.8,703.6,733.9,715.9,691.7,813.7,1003.6,829.4,1101.7,1040.6
 "40000","Oklahoma",6,SAGDP9N,30,"323","    Printing and related support activities ","Millions of chained 2012 dollars",214.3,196.2,245.6,212.9,213.8,212.3,116.6,237.5,225.3,245.0,208.9,208.6,187.6,196.1,194.5,182.9,180.3,187.8,141.9,144.6,140.3,147.3,162.3,117.7,131.9
 "40000","Oklahoma",6,SAGDP9N,31,"324","    Petroleum and coal products manufacturing ","Millions of chained 2012 dollars",2767.8,867.7,1744.8,2358.8,1851.5,1344.8,3340.5,2801.2,3591.2,5547.7,3697.7,7070.1,5684.8,2826.3,2787.7,3810.5,2510.0,3227.2,3863.7,2374.3,2996.0,3003.0,3425.0,1371.1,1392.9
 "40000","Oklahoma",6,SAGDP9N,32,"325","    Chemical manufacturing ","Millions of chained 2012 dollars",1657.7,1293.8,1085.9,996.2,929.1,662.7,717.4,705.0,488.6,690.2,933.9,1163.1,802.9,779.1,1040.0,963.0,975.7,1022.4,927.8,731.9,588.5,691.1,878.8,924.7,932.9
