GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "08000","Colorado",7,SAGDP9N,1,"...","All industry total ","Millions of chained 2012 dollars",184185.3,200679.7,215294.6,231589.8,234979.4,235417.3,237782.3,240747.6,251558.4,257430.2,266887.5,270981.4,264966.3,267858.9,271700.6,276823.1,286259.1,298655.3,312409.7,318953.4,329913.3,342733.2,358438.5,353345.2,373763.3
 "08000","Colorado",7,SAGDP9N,2,"..."," Private industries ","Millions of chained 2012 dollars",153980.2,169792.0,183536.0,199130.2,201497.4,200986.6,203354.4,206545.6,216948.2,223332.6,233241.1,235995.0,230023.8,232735.1,236900.7,242101.9,251668.3,263547.8,276273.2,281726.3,291642.2,303944.6,318911.4,313062.8,332759.9
 "08000","Colorado",7,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",1926.6,2120.4,2357.8,2509.6,2868.1,2579.8,2394.8,2663.6,3218.6,3162.1,3027.9,2627.4,3179.2,3052.5,2851.4,2546.7,2564.6,2831.7,3430.0,3753.2,3121.0,3341.0,3427.8,3540.8,2839.1
 "08000","Colorado",7,SAGDP9N,4,"111-112","   Farms ","Millions of chained 2012 dollars",1808.9,1995.7,2220.4,2365.6,2682.6,2385.9,2186.2,2461.6,3017.6,2913.3,2794.0,2387.3,2906.8,2781.6,2566.7,2230.3,2249.9,2524.9,3128.9,3488.5,2773.0,2991.6,3075.2,3153.4,2482.8
 "08000","Colorado",7,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities ","Millions of chained 2012 dollars",137.5,147.4,163.0,172.1,211.4,211.0,218.3,216.3,225.1,258.3,243.9,244.7,282.0,277.4,285.5,316.4,314.7,310.2,321.5,310.7,335.2,344.8,350.3,374.9,331.4
 "08000","Colorado",7,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",5096.0,5883.6,5530.9,5233.5,6121.0,6579.1,7718.9,8529.8,10601.0,11676.6,11293.9,12386.6,13579.4,11813.1,12023.0,12406.0,13566.3,17421.3,20928.1,20833.6,22309.2,22755.5,25321.5,23446.5,16729.1
 "08000","Colorado",7,SAGDP9N,7,"211","   Oil and gas extraction ","Millions of chained 2012 dollars",3731.1,4057.3,3301.6,2756.1,3226.6,3873.1,4748.6,5407.6,6365.8,6983.8,6043.9,6738.1,8915.0,7318.2,7224.6,7694.9,8911.7,11939.1,17940.5,20895.3,20542.0,19623.7,22960.3,23896.2,14550.1
 "08000","Colorado",7,SAGDP9N,8,"212","   Mining (except oil and gas) ","Millions of chained 2012 dollars",1911.4,2490.3,2679.5,2626.7,2674.6,2689.0,2843.4,2493.8,3436.7,2926.7,3093.4,2700.4,2750.1,2360.6,2122.6,1878.0,1902.1,1849.8,1605.2,1294.9,1426.1,1198.4,1295.8,1204.6,1230.0
 "08000","Colorado",7,SAGDP9N,9,"213","   Support activities for mining ","Millions of chained 2012 dollars",231.0,225.2,213.0,327.4,552.8,435.0,521.0,765.4,1164.3,1907.5,2548.5,3179.4,1881.3,2095.1,2694.0,2833.1,2729.7,3511.1,2462.4,1505.6,2349.8,3396.5,3174.0,1971.9,2150.8
 "08000","Colorado",7,SAGDP9N,10,"22","  Utilities ","Millions of chained 2012 dollars",2744.4,2635.2,3096.6,3107.2,2772.8,2804.1,2941.1,3251.7,3188.9,3553.2,3178.6,3451.7,3024.1,3704.2,3832.2,3779.7,3603.1,3608.6,3610.0,3679.6,3554.0,3473.0,3878.8,4318.4,4150.3
 "08000","Colorado",7,SAGDP9N,11,"23","  Construction ","Millions of chained 2012 dollars",14098.6,16248.5,17428.3,19140.3,18972.4,17824.8,16617.0,16117.3,15895.6,15297.7,14890.2,14103.4,11690.9,9745.3,9759.2,10110.6,11980.8,13429.7,14369.1,15277.9,16167.5,17038.6,17418.5,17047.9,17235.5
 "08000","Colorado",7,SAGDP9N,12,"31-33","  Manufacturing ","Millions of chained 2012 dollars",10838.0,11576.4,12117.9,14162.2,13543.8,14134.6,14386.2,16122.7,17117.5,18809.4,20360.9,20741.6,20624.3,21154.4,21247.7,20868.7,21244.1,22144.7,22592.2,22316.9,22190.9,23312.5,24492.7,24724.9,26616.1
 "08000","Colorado",7,SAGDP9N,13,"321,327-339","   Durable goods manufacturing ","Millions of chained 2012 dollars",4744.1,5345.8,5727.1,7144.1,6611.0,7467.4,7615.5,8842.2,9326.7,10664.7,11657.4,11358.7,10509.0,12300.1,12877.4,13238.2,13789.8,13724.4,13999.6,13881.0,14596.4,15467.5,15919.5,15536.3,16357.1
 "08000","Colorado",7,SAGDP9N,14,"321","    Wood product manufacturing ","Millions of chained 2012 dollars",159.0,183.0,185.5,227.7,215.2,187.5,120.2,190.1,228.7,218.9,245.2,247.6,217.3,213.4,184.6,177.6,182.8,180.2,204.6,223.6,245.6,238.6,274.2,249.4,262.6
 "08000","Colorado",7,SAGDP9N,15,"327","    Nonmetallic mineral product manufacturing ","Millions of chained 2012 dollars",776.1,800.2,875.8,905.0,957.8,795.3,892.5,964.3,914.0,897.1,845.2,815.7,670.9,706.1,719.2,774.5,930.8,930.0,1070.5,1024.1,1025.9,1111.6,1140.2,1080.7,1067.7
 "08000","Colorado",7,SAGDP9N,16,"331","    Primary metal manufacturing ","Millions of chained 2012 dollars",204.1,210.4,151.9,153.2,236.2,193.3,358.7,611.5,251.7,261.7,251.2,333.5,355.4,292.0,290.3,417.7,355.3,365.8,393.5,248.1,177.4,319.1,559.5,532.0,494.6
 "08000","Colorado",7,SAGDP9N,17,"332","    Fabricated metal product manufacturing ","Millions of chained 2012 dollars",1522.8,1585.7,1555.2,1638.4,1340.1,1426.4,1422.6,1344.0,1378.3,1393.4,1610.5,1457.0,1018.8,1140.1,1345.0,1341.2,1454.6,1459.7,1358.1,1359.0,1405.3,1531.7,1587.5,1490.7,1562.3
 "08000","Colorado",7,SAGDP9N,18,"333","    Machinery manufacturing ","Millions of chained 2012 dollars",853.1,1038.0,804.6,814.2,788.2,828.8,729.7,792.7,864.2,974.2,1144.6,1387.1,1147.0,1313.0,1514.8,1179.8,1265.4,1111.4,1171.6,1146.2,1136.6,1276.7,1313.7,1223.9,1320.8
 "08000","Colorado",7,SAGDP9N,19,"334","    Computer and electronic product manufacturing ","Millions of chained 2012 dollars",705.9,854.8,1025.3,1533.1,1375.3,1823.5,1921.5,2353.1,2508.4,3138.1,3753.3,3610.0,3807.5,4946.7,5187.2,5856.4,6074.4,5885.3,5739.9,5263.1,6146.6,6149.1,6264.0,6432.5,6654.1
 "08000","Colorado",7,SAGDP9N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of chained 2012 dollars",101.0,88.4,82.2,137.8,187.9,225.4,204.8,244.0,287.5,410.5,269.6,279.5,225.2,246.9,298.8,373.0,428.2,383.6,439.6,456.0,302.6,351.9,300.4,246.4,292.7
 "08000","Colorado",7,SAGDP9N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Millions of chained 2012 dollars",127.5,120.5,138.2,168.3,133.1,119.2,119.8,107.7,121.1,136.9,136.3,108.6,41.5,64.3,79.4,71.6,63.9,101.3,91.4,91.1,113.1,147.9,186.2,234.9,311.6
 "08000","Colorado",7,SAGDP9N,22,"3364-3369","    Other transportation equipment manufacturing ","Millions of chained 2012 dollars",1198.9,1179.5,1089.5,1088.8,1019.1,993.3,1014.0,1282.5,1671.4,1758.3,1720.4,1372.2,1123.2,1306.1,1191.2,1040.7,1090.1,1187.4,1534.1,1776.7,1861.5,1887.6,2044.3,1857.8,2003.0
 "08000","Colorado",7,SAGDP9N,23,"337","    Furniture and related product manufacturing ","Millions of chained 2012 dollars",367.5,430.0,448.9,370.6,353.7,435.1,411.0,462.9,500.0,526.4,461.0,398.2,307.0,285.6,294.3,324.6,355.1,410.0,500.3,486.9,462.2,497.9,486.4,482.1,484.2
 "08000","Colorado",7,SAGDP9N,24,"339","    Miscellaneous manufacturing ","Millions of chained 2012 dollars",716.9,715.2,821.1,1007.8,953.9,1000.7,957.1,957.9,1076.0,1290.4,1425.5,1524.5,1654.6,1799.1,1794.2,1681.3,1581.8,1700.6,1448.3,1668.2,1641.5,1836.8,1654.7,1676.7,1858.2
 "08000","Colorado",7,SAGDP9N,25,"311-316,322-326","   Nondurable goods manufacturing ","Millions of chained 2012 dollars",7799.3,7468.3,7466.4,7660.6,7791.5,7029.0,7125.7,7446.5,8006.5,8159.6,8668.8,9526.6,10465.6,8925.3,8389.4,7630.5,7452.7,8420.0,8592.3,8435.7,7595.4,7848.7,8571.6,9187.8,10245.9
 "08000","Colorado",7,SAGDP9N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Millions of chained 2012 dollars",3261.0,3086.2,2914.9,2898.9,2928.2,2673.7,2687.4,2692.3,2899.1,3277.5,4047.9,3996.3,3775.8,3476.3,3285.2,3348.9,3573.5,3359.7,3493.4,3638.2,3610.2,3432.8,4055.5,4506.1,5144.1
 "08000","Colorado",7,SAGDP9N,27,"313-314","    Textile mills and textile product mills ","Millions of chained 2012 dollars",99.1,106.6,126.2,154.6,140.1,157.8,98.4,173.6,173.0,175.9,185.7,207.1,163.4,143.9,112.7,141.5,147.0,138.6,194.4,95.9,85.0,75.9,73.6,70.5,71.5
 "08000","Colorado",7,SAGDP9N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Millions of chained 2012 dollars",184.7,242.4,210.0,319.1,308.2,143.8,109.7,69.4,61.8,51.6,54.2,59.4,40.3,34.1,36.6,38.2,42.6,41.0,40.9,43.6,45.5,48.3,36.4,32.0,41.4
